start	end	CRUD_Test
$z8 = virtualinvoke r10.<java.io.File: boolean delete()>()	$r48 := @caughtexception	1
$z8 = virtualinvoke r10.<java.io.File: boolean delete()>()	$r51 := @caughtexception	1
$z8 = virtualinvoke r10.<java.io.File: boolean delete()>()	if $z8 != 0 goto virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r4)	1
if $z8 != 0 goto virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r4)	$r46 = newarray (java.lang.Object)[1]	0
if $z8 != 0 goto virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r4)	virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r4)	0
if $z8 != 0 goto virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r4)	$r48 := @caughtexception	0
if $z8 != 0 goto virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r4)	$r51 := @caughtexception	0
$r46 = newarray (java.lang.Object)[1]	$r48 := @caughtexception	1
$r46 = newarray (java.lang.Object)[1]	$r51 := @caughtexception	1
$r46 = newarray (java.lang.Object)[1]	$r46[0] = r10	1
$r46[0] = r10	$r48 := @caughtexception	1
$r46[0] = r10	$r51 := @caughtexception	1
$r46[0] = r10	$r47 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.deleteFail", $r46)	1
$r47 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.deleteFail", $r46)	$r48 := @caughtexception	1
$r47 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.deleteFail", $r46)	$r51 := @caughtexception	1
$r47 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.deleteFail", $r46)	virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r47)	1
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r47)	$r48 := @caughtexception	0
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r47)	$r51 := @caughtexception	0
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r47)	virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)	0
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)	return	0
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)	$r51 := @caughtexception	0
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r4)	$r48 := @caughtexception	0
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r4)	$r51 := @caughtexception	0
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r4)	goto [?= virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)]	0
goto [?= virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)]	$r51 := @caughtexception	0
goto [?= virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)]	$r48 := @caughtexception	0
goto [?= virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)]	virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)	0
$r48 := @caughtexception	r11 = $r48	0
$r48 := @caughtexception	$r51 := @caughtexception	0
r11 = $r48	virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)	1
r11 = $r48	$r51 := @caughtexception	1
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)	throw r11	0
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)	$r51 := @caughtexception	0
throw r11	$r51 := @caughtexception	0
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)	$r49 = newarray (java.lang.Object)[1]	0
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void removeServiced(java.lang.String)>(r4)	$r51 := @caughtexception	0
$r49 = newarray (java.lang.Object)[1]	$r49[0] = r6	1
$r49 = newarray (java.lang.Object)[1]	$r51 := @caughtexception	1
$r49[0] = r6	$r50 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.undeployed", $r49)	1
$r49[0] = r6	$r51 := @caughtexception	1
$r50 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.undeployed", $r49)	virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r50)	1
$r50 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.undeployed", $r49)	$r51 := @caughtexception	1
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r50)	goto [?= return]	0
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r50)	$r51 := @caughtexception	0
goto [?= return]	return	0
$r51 := @caughtexception	r52 = $r51	0
r52 = $r51	staticinvoke <org.apache.tomcat.util.ExceptionUtils: void handleThrowable(java.lang.Throwable)>(r52)	1
staticinvoke <org.apache.tomcat.util.ExceptionUtils: void handleThrowable(java.lang.Throwable)>(r52)	$r53 = new java.lang.StringBuilder	0
$r53 = new java.lang.StringBuilder	specialinvoke $r53.<java.lang.StringBuilder: void <init>(java.lang.String)>("ManagerServlet.undeploy[")	1
specialinvoke $r53.<java.lang.StringBuilder: void <init>(java.lang.String)>("ManagerServlet.undeploy[")	$r54 = virtualinvoke $r53.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r6)	0
$r54 = virtualinvoke $r53.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r6)	$r55 = virtualinvoke $r54.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("]")	1
$r55 = virtualinvoke $r54.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("]")	$r56 = virtualinvoke $r55.<java.lang.StringBuilder: java.lang.String toString()>()	1
$r56 = virtualinvoke $r55.<java.lang.StringBuilder: java.lang.String toString()>()	virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void log(java.lang.String,java.lang.Throwable)>($r56, r52)	1
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void log(java.lang.String,java.lang.Throwable)>($r56, r52)	$r57 = newarray (java.lang.Object)[1]	0
$r57 = newarray (java.lang.Object)[1]	$r58 = virtualinvoke r52.<java.lang.Throwable: java.lang.String toString()>()	1
$r58 = virtualinvoke r52.<java.lang.Throwable: java.lang.String toString()>()	$r57[0] = $r58	1
$r57[0] = $r58	$r59 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.exception", $r57)	1
$r59 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.exception", $r57)	virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r59)	1
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r59)	return	0
