Node	CRUD	DataFlowValue
$r56 = new java.lang.StringBuilder	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, $r54, $r55]	null
$i2 = r0.<org.apache.catalina.manager.ManagerServlet: int debug>	[r0, r1, r2, r3, r4, z0, r5]	null
$r65 = new java.io.File	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, r60, $z11]	null
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void log(java.lang.String)>($r27)	[r0, r1, r2, r3, r4, z0, r5, $i2, $r22, $r23, $r24, $r25, $r26, $r27]	null
if r4 == null goto $r18 = new java.lang.StringBuilder	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3]	null
throw r11	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r66, r11]	null
if $z3 == 0 goto $z4 = virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: boolean isServiced(java.lang.String)>(r6)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z3]	null
$r67 := @caughtexception	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9]	null
$r41 = r0.<org.apache.catalina.manager.ManagerServlet: java.io.File configBase>	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5]	null
specialinvoke $r12.<java.lang.StringBuilder: void <init>(java.lang.String)>("install: Installing context configuration at \'")	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3, $r12]	null
$r17 = virtualinvoke $r16.<java.lang.StringBuilder: java.lang.String toString()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3, $r12, $r13, $r14, $r15, $r16]	null
$z3 = virtualinvoke r4.<java.lang.String: boolean startsWith(java.lang.String)>("file:")	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9]	null
specialinvoke $r47.<java.lang.StringBuilder: void <init>(java.lang.String)>($r48)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5, $r45, $r46, $r47, $r48]	null
$r63[0] = r60	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, r60, $z11, $z12, $r63]	null
if $i0 != 0 goto (branch)	[r0, r1, r2, r3, r4, z0, r5, $i0]	null
if $z5 != 0 goto $r45 = new java.io.File	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5]	null
$r27 = virtualinvoke $r26.<java.lang.StringBuilder: java.lang.String toString()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $r22, $r23, $r24, $r25, $r26]	null
$r36 = "file:"	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z2]	null
$r18 = new java.lang.StringBuilder	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3]	null
$r38[0] = r8	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r38]	null
$r33 = interfaceinvoke $r32.<org.apache.catalina.Host: org.apache.catalina.Container findChild(java.lang.String)>(r6)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32]	null
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r35)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r34, $r35]	null
staticinvoke <org.apache.tomcat.util.ExceptionUtils: void handleThrowable(java.lang.Throwable)>(r68)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r67, r68]	null
r2 = null	[r0, r1, r2, r3, r4, z0, r5, $i0]	null
if $z7 == 0 goto $r53 = new java.io.File	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5, $r45, $r46, $r47, $r48, $r49, $r50, r10, $z7]	null
$r59 = virtualinvoke $r58.<java.lang.StringBuilder: java.lang.String toString()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, $r54, $r55, $r56, $r57, $r58]	null
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void log(java.lang.String,java.lang.Throwable)>($r72, r68)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r67, r68, $r69, $r70, $r71, $r72]	null
